3-heptanone,147.06,max_hole_size_in,5,7.331137487687693,95.54410977284468
3-heptanone,147.06,max_hole_size_in,6,4.9894524663831135,78.04363169956446
3-heptanone,147.06,temp_deg_k,419.21,7.499437628886124,95.54410977284468
3-heptanone,147.06,temp_deg_k,420.21,7.331137487687693,95.54410977284468
3-heptanone,147.06,temp_deg_k,421.21,6.0286875805892945,5.8209584692907494
3-heptanone,177.06,storage_mass_kg,4544.454545454545,189.33680997479183,92.69080011947398
3-heptanone,177.06,storage_mass_kg,4545.454545454545,189.33680997479183,92.69080011947398
3-heptanone,177.06,storage_mass_kg,4546.454545454545,189.33680997479183,92.69080011947398
3-heptanone,177.06,pressure_psig,99,174.91483748406546,15.94546082454102
3-heptanone,177.06,pressure_psig,100,189.33680997479183,92.69080011947398
3-heptanone,177.06,pressure_psig,101,189.33680997479183,87.23467267565151
3-heptanone,177.06,release_elevation_m,2,1.8576511180631639,89.92181851052962
3-heptanone,177.06,release_elevation_m,3,189.33680997479183,92.69080011947398
3-heptanone,177.06,release_elevation_m,4,191.4814912972456,92.69080011947398
3-heptanone,177.06,max_hole_size_in,4,174.91483748406546,11.304930060510415
3-heptanone,177.06,max_hole_size_in,5,189.33680997479183,92.69080011947398
3-heptanone,177.06,max_hole_size_in,6,222.63158768054606,102.54434758328111
3-heptanone,177.06,temp_deg_k,449.21,199.33680997479183,16.115765537145876
3-heptanone,177.06,temp_deg_k,450.21,189.33680997479183,92.69080011947398
3-heptanone,177.06,temp_deg_k,451.21,176.68281099336454,93.63240831492406
acetaldehyde,-9.0,storage_mass_kg,4544.454545454545,33.46691919085739,1.7456010150169163
acetaldehyde,-9.0,storage_mass_kg,4545.454545454545,33.46691919085739,1.7456010150169163
acetaldehyde,-9.0,storage_mass_kg,4546.454545454545,33.46691919085739,1.7456010150169163
acetaldehyde,-9.0,pressure_psig,99,367.706155409357,1.7731947639642978
acetaldehyde,-9.0,pressure_psig,100,33.46691919085739,1.7456010150169163
acetaldehyde,-9.0,pressure_psig,101,243.6919322642206,1.7731947639642978
