acetaldehyde,serious,temp_deg_k,267.4090909090909,291.9494299225507
acetaldehyde,serious,temp_deg_k,294.15,291.9494299225507
acetaldehyde,serious,temp_deg_k,323.565,291.9494299225507
acetaldehyde,moderate,storage_mass_kg,4132.231404958677,25.049537142518336
acetaldehyde,moderate,storage_mass_kg,4545.454545454545,291.9494299225507
acetaldehyde,moderate,storage_mass_kg,5000.0,384.4403681553241
acetaldehyde,moderate,pressure_psig,90.9090909090909,26.112638920657883
acetaldehyde,moderate,pressure_psig,100,291.9494299225507
acetaldehyde,moderate,pressure_psig,110.00000000000001,376.61012423778374
acetaldehyde,moderate,release_elevation_m,2,356.8092417088529
acetaldehyde,moderate,release_elevation_m,3,291.9494299225507
acetaldehyde,moderate,release_elevation_m,4,303.90492295690876
acetaldehyde,moderate,max_hole_size_in,4.545454545454545,26.660350558516747
acetaldehyde,moderate,max_hole_size_in,5,291.9494299225507
acetaldehyde,moderate,max_hole_size_in,5.5,294.8936206404841
acetaldehyde,moderate,temp_deg_k,267.4090909090909,32.44826778394491
acetaldehyde,moderate,temp_deg_k,294.15,291.9494299225507
acetaldehyde,moderate,temp_deg_k,323.565,2.126768365186156
